#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor
SDSS16793 0.220580 0.222000 0 20.764062 0.138465 0.524838 1.379829 -0.051257 0.050845 5.000000 10.000000 54070.762749 1.932449 -0.044995 0.000478 0.020375 2 -31.424644 0.447010 -0.000765
SDSS17168 0.182570 0.184000 0 20.598590 0.115147 0.503374 0.302924 -0.039676 0.032445 9.520000 0.160000 54356.947904 0.286887 0.005314 0.000828 0.001011 2 -20.276196 -1.167083 -0.001069
SDSS17171 0.158950 0.160270 0 19.937950 0.145393 -0.384727 0.342960 -0.141622 0.041138 10.628000 0.009000 54340.661534 1.432067 -0.002880 0.003042 -0.000371 2 -33.497959 -1.217730 -0.001195
SDSS17186 0.078490 0.079440 0 19.240437 0.113854 0.642723 0.148902 0.111359 0.024312 10.562000 0.164000 54353.810894 0.186790 0.001927 0.000619 0.000107 2 31.612825 -0.899550 -0.000888
SDSS17208 0.138640 0.140000 0 19.983006 0.119461 0.836869 0.362615 -0.068099 0.029302 8.200000 0.576000 54342.030357 1.034356 -0.007419 0.001053 -0.001128 2 1.491593 1.103086 -0.001243
SDSS17215 0.180790 0.181360 0 20.579248 0.117616 0.282892 0.417374 0.015433 0.037024 11.240000 0.101500 54350.994124 0.721577 0.004137 0.001134 0.000941 2 54.926380 1.092299 -0.001081
SDSS17218 0.177570 0.179000 0 20.428083 0.114576 -0.760469 0.402479 -0.084884 0.031246 10.015000 0.264000 54349.497744 0.543868 0.003841 0.000708 0.000631 2 -3.828185 -0.030055 -0.001101
SDSS17220 0.170660 0.172000 0 20.557070 0.115012 1.820322 0.283743 0.150278 0.031415 10.466000 0.055500 54356.922823 0.287720 0.004936 0.000877 0.000812 2 9.701524 -0.179249 -0.001141
SDSS17223 0.233810 0.235000 0 20.863174 0.118911 1.013494 0.666082 -0.070271 0.042764 5.000000 10.000000 54347.004100 1.623021 -0.010717 0.001420 -0.011397 2 26.361374 -0.019418 -0.000647
SDSS17240 0.071530 0.072750 0 18.172291 0.157968 -1.466919 0.368053 -0.121433 0.057874 10.813000 0.120500 54337.325699 1.137239 0.018415 0.005866 0.005126 2 8.640957 -1.217578 -0.000787
SDSS17253 0.154630 0.156000 0 19.970376 0.171500 -0.196987 0.420496 -0.122244 0.065854 10.642000 0.259000 54341.617922 1.335320 0.018059 0.007346 0.005678 2 2.994201 0.998150 -0.001211
SDSS17258 0.090100 0.091000 0 18.818896 0.124187 0.316969 0.210491 0.027279 0.032557 9.647000 0.181000 54342.580001 0.645576 0.002077 0.001602 0.000140 2 35.738617 1.025760 -0.001027
SDSS17274 0.176580 0.178000 0 20.397033 0.163500 1.957731 0.536123 -0.136685 0.077192 8.963000 0.141000 54352.879758 2.336975 -0.013374 0.008604 -0.011383 2 -0.658497 0.105858 -0.001107
SDSS17280 0.130450 0.130980 0 19.653248 0.147057 -0.839375 0.287151 -0.198044 0.050477 10.785000 0.304500 54343.803287 0.929324 0.010458 0.004303 0.004365 2 55.791908 0.102471 -0.001242
SDSS17332 0.182040 0.182860 0 20.680621 0.115898 -0.237165 0.267541 0.036489 0.033755 10.532000 0.103000 54358.077361 0.241959 0.005016 0.000948 0.000746 2 43.773479 -0.147425 -0.001072
SDSS17340 0.256170 0.257090 0 21.318433 0.119755 -0.075475 0.430044 -0.006613 0.042745 11.229000 0.095000 54356.407457 0.392662 0.012366 0.001173 0.001825 2 41.212090 0.364833 -0.000450
SDSS17366 0.138110 0.139290 0 19.554935 0.112284 0.567102 0.165926 -0.095614 0.022655 10.756000 0.322000 54351.464017 0.251076 0.001203 0.000493 0.000168 2 -44.212711 -1.029184 -0.001243
SDSS17389 0.170700 0.172000 0 20.780026 0.115438 1.130390 0.371505 0.058277 0.032568 9.793000 0.194500 54352.993334 0.396311 0.006604 0.000880 0.001056 2 -36.705124 -0.960150 -0.001141
SDSS17435 0.216740 0.218000 0 20.709521 0.115124 0.901730 0.253993 -0.108869 0.034709 8.005000 0.707500 54359.361579 0.296512 0.003835 0.000861 -0.000006 2 20.344587 -0.014803 -0.000799
SDSS17464 0.245550 0.247000 0 21.091966 0.116206 0.081440 0.566752 0.052687 0.040525 8.864000 0.445000 54358.584447 1.173957 0.001120 0.001058 -0.003485 2 6.640777 0.041985 -0.000542
SDSS17497 0.143820 0.144730 0 20.045510 0.111949 0.911414 0.123176 0.037728 0.022481 10.129000 0.221500 54364.735383 0.121128 0.000754 0.000479 0.000114 2 37.136570 -1.042117 -0.001237
SDSS17552 0.248620 0.250000 0 21.302566 0.117120 1.242872 0.405157 0.000278 0.041987 10.483000 0.108000 54357.267585 0.494621 0.007112 0.001051 0.000398 2 -37.679447 -1.003178 -0.000515
SDSS17605 0.145330 0.146430 0 20.060753 0.119235 0.715631 0.440708 0.014894 0.037671 10.704000 0.304000 54352.592862 0.919738 -0.000341 0.001501 -0.000994 2 -50.797230 0.098444 -0.001235
SDSS17629 0.135880 0.136900 0 20.059419 0.113673 -0.347675 0.145355 0.060305 0.026647 11.041000 0.202500 54370.399613 0.111941 0.002142 0.000703 0.000639 2 30.636435 -1.089188 -0.001244
SDSS17745 0.058740 0.060000 0 17.862299 0.114585 1.071379 0.120922 -0.050084 0.025517 8.744000 0.109500 54372.433810 0.134500 0.002014 0.000642 0.000421 2 2.960264 -0.339205 -0.000560
SDSS17784 0.036520 0.037070 0 17.320514 0.115396 -0.728272 0.077428 0.060325 0.022264 9.099000 0.175500 54367.036934 0.074744 0.000785 0.000449 0.000043 2 52.461727 0.056828 -0.000035
SDSS17791 0.277490 0.279000 0 21.739047 0.136665 0.247627 0.692367 -0.186998 0.060528 8.946000 0.303000 54366.713426 0.553463 0.042544 0.001982 0.011952 2 -27.626724 0.737893 -0.000284
SDSS17801 0.205150 0.206400 0 21.182310 0.131465 -0.677573 0.479734 -0.017143 0.054168 11.251000 0.006500 54365.722455 0.329793 0.026611 0.002937 0.010669 2 -43.906799 -0.898024 -0.000898
SDSS17809 0.280510 0.282000 0 21.478247 0.122739 1.522800 0.426695 0.030003 0.041139 9.919000 0.288000 54370.574868 0.318607 0.018013 0.001400 0.003972 2 6.364582 -0.839571 -0.000263
SDSS17811 0.198670 0.200000 0 20.490040 0.114249 1.031546 0.297419 -0.097533 0.026766 5.000000 10.000000 54355.288427 0.273044 0.005667 0.000554 0.000459 2 12.878674 -0.947399 -0.000951
SDSS17825 0.159990 0.161000 0 20.410888 0.113136 -0.149097 0.157928 0.006164 0.026663 5.000000 10.000000 54367.017701 0.156530 0.001721 0.000620 0.000411 2 32.947124 -0.912429 -0.001191
SDSS17875 0.210750 0.212000 0 21.022641 0.116152 1.120316 0.320101 -0.030671 0.038450 10.533000 0.228000 54362.455580 0.402220 0.005261 0.000913 -0.000589 2 20.983381 1.254994 -0.000851
SDSS17880 0.071950 0.072670 0 18.984126 0.112772 -0.923587 0.108898 0.181137 0.025980 10.070000 0.236500 54363.270767 0.157028 0.000753 0.000536 -0.000068 2 44.972374 1.160707 -0.000793
SDSS17884 0.237820 0.239000 0 20.859375 0.116252 0.664166 0.280440 -0.124117 0.036740 10.134000 0.385500 54369.032977 0.270993 0.006059 0.000897 0.000898 2 27.599838 1.172075 -0.000611
SDSS1794 0.141390 0.142600 0 20.083504 0.113002 1.153668 0.317399 0.030808 0.025736 9.700000 0.596000 53624.720130 0.552737 0.000467 0.000618 0.000402 2 -42.163181 -0.445333 -0.001240
SDSS18030 0.155060 0.156410 0 20.385861 0.118308 -0.605778 0.244877 -0.052008 0.033517 9.701000 0.158500 54373.102721 0.201422 0.007663 0.001206 0.002786 2 4.932975 -0.400135 -0.001209
SDSS18091 0.370130 0.371500 0 21.893176 0.138604 -0.647918 0.649742 -0.195436 0.063142 11.162000 0.228500 54372.177208 0.582745 0.042947 0.001873 0.015513 2 23.367535 0.524681 -0.000264
SDSS18241 0.093910 0.095000 0 19.176568 0.113740 -1.123374 0.129980 -0.085483 0.025315 10.016000 0.370000 54372.950212 0.157066 0.001639 0.000632 0.000163 2 -47.612259 -0.761723 -0.001064
SDSS18298 0.118630 0.119820 0 20.541778 0.127194 -2.724252 0.288071 0.255113 0.047959 10.684000 0.170000 54374.325640 0.212193 0.012270 0.002621 0.005152 2 18.266731 -0.540012 -0.001217
SDSS18323 0.153630 0.155000 0 20.240999 0.115274 0.159760 0.219868 -0.043411 0.028313 9.261000 0.454000 54375.478957 0.162004 0.005078 0.000808 0.001417 2 3.428632 0.652155 -0.001214
SDSS18325 0.253560 0.255000 0 21.278008 0.120869 0.392895 0.368987 -0.055306 0.044017 11.019000 0.198500 54378.649084 0.426814 0.011958 0.001321 0.003040 2 8.905735 0.370035 -0.000472
SDSS18375 0.107250 0.108500 0 19.337775 0.111743 0.163568 0.125517 0.066199 0.020874 10.139000 0.098000 54383.896714 0.219497 0.000161 0.000443 0.000092 2 11.516434 -0.010381 -0.001165
SDSS18415 0.129610 0.130970 0 19.866162 0.113841 -1.623610 0.175057 -0.086675 0.028141 10.832000 0.171500 54381.428755 0.243849 0.001265 0.000735 0.000405 2 -22.521715 1.058609 -0.001241
SDSS18463 0.266650 0.268000 0 21.322503 0.120817 0.941316 0.405739 -0.043687 0.045963 10.406000 0.099500 54376.516334 0.430768 0.013279 0.001308 0.002764 2 17.565994 0.472038 -0.000365
SDSS18466 0.212260 0.213000 0 21.093299 0.115112 -0.176160 0.240624 0.031420 0.033372 10.726000 0.225500 54381.410978 0.342213 0.002876 0.000919 0.000535 2 48.418526 0.629998 -0.000838
SDSS18485 0.278220 0.279000 0 21.278193 0.117336 1.315670 0.410743 -0.088149 0.039231 10.630000 0.121000 54388.937629 0.453899 0.009487 0.000943 0.002316 2 47.959118 -0.692416 -0.000279
SDSS18486 0.245400 0.246000 0 20.753569 0.114389 1.112899 0.263746 -0.108783 0.034045 5.000000 10.000000 54390.103297 0.283616 0.003544 0.000771 0.000643 2 55.180023 1.003079 -0.000543
SDSS18602 0.133620 0.135000 0 20.091364 0.113865 0.915935 0.181596 0.062187 0.027935 9.408000 0.211500 54393.768678 0.132757 0.002792 0.000776 0.001358 2 -21.016417 0.609241 -0.001244
SDSS18604 0.176560 0.178000 0 20.912797 0.113509 -2.079275 0.215555 -0.046418 0.029501 10.812000 0.051500 54387.374357 0.208013 0.001807 0.000695 0.000382 2 -19.079082 0.421380 -0.001107
SDSS18612 0.113680 0.114930 0 19.674591 0.111953 -0.734703 0.132844 0.060165 0.022187 10.764000 0.161000 54383.704683 0.173415 0.000459 0.000478 0.000088 2 12.287929 0.596957 -0.001198
SDSS18617 0.320380 0.322000 0 22.008300 0.128160 -0.256202 0.881585 -0.021879 0.056960 9.922000 0.381500 54381.322021 1.259517 0.028865 0.001200 0.005511 2 -14.238505 0.849165 -0.000089
SDSS18650 0.112710 0.114000 0 19.405852 0.112009 0.885448 0.116191 -0.043361 0.021931 8.825000 0.109500 54387.864611 0.128516 0.000805 0.000478 0.000286 2 -31.552765 0.015055 -0.001194
SDSS18697 0.106020 0.107260 0 19.224685 0.111682 0.749838 0.119928 -0.002746 0.021180 10.690000 0.250500 54384.431042 0.193364 0.000147 0.000444 0.000003 2 11.223947 -0.997054 -0.001158
SDSS18721 0.391350 0.393000 0 22.096499 0.148848 0.144953 0.849228 -0.134777 0.070013 11.140000 0.009500 54371.389306 0.737074 0.069409 0.002168 0.019717 2 3.077347 -0.077318 -0.000524
SDSS18740 0.155750 0.157000 0 20.174029 0.111931 -0.034977 0.125853 0.024848 0.022343 10.454000 0.112000 54391.805751 0.107531 0.000838 0.000467 0.000325 2 16.855324 1.043746 -0.001207
SDSS18749 0.186670 0.188000 0 21.077159 0.114334 -1.441241 0.373975 0.065591 0.032761 10.876000 0.039000 54385.105524 0.432717 0.003176 0.000834 0.000932 2 12.547336 0.675423 -0.001041
SDSS18768 0.196710 0.198000 0 20.998833 0.118689 -0.446422 0.294152 -0.030251 0.037405 9.567000 0.239000 54378.986482 0.391012 0.008031 0.001221 0.002946 2 17.216736 1.197879 -0.000966
SDSS18787 0.191910 0.193000 0 21.201846 0.114568 0.145971 0.430633 0.035637 0.031868 10.829000 0.014500 54387.249523 0.448832 0.006381 0.000812 0.002630 2 29.729753 -1.027071 -0.001003
SDSS18804 0.190840 0.192000 0 20.425403 0.112617 0.947789 0.197600 -0.045704 0.024894 9.965000 0.033000 54392.808559 0.173571 0.002032 0.000540 0.000490 2 25.265629 -0.448449 -0.001011
SDSS18807 0.176250 0.177000 0 20.591414 0.113139 0.470167 0.241505 -0.012245 0.026980 10.706000 0.185000 54390.271040 0.236404 0.002799 0.000628 0.001190 2 46.640945 0.793304 -0.001109
SDSS18809 0.128370 0.129000 0 19.747603 0.112485 -1.172856 0.179369 -0.076940 0.024079 10.933000 0.028000 54383.153867 0.267881 0.000264 0.000543 0.000241 2 50.881317 0.666634 -0.001240
SDSS18835 0.122620 0.123190 0 19.509318 0.111830 0.757721 0.109313 -0.013286 0.021901 10.535000 0.009000 54392.387209 0.117049 0.000564 0.000466 0.000237 2 53.685146 0.355509 -0.001229
SDSS18855 0.127150 0.127830 0 19.700776 0.111895 0.247941 0.143765 -0.027883 0.022132 10.246000 0.203500 54385.974864 0.208046 0.000527 0.000479 0.000251 2 48.632347 0.269818 -0.001238
SDSS18927 0.213230 0.214000 0 21.240608 0.117876 -0.590113 0.377161 0.113055 0.040001 10.489000 0.349500 54386.817775 0.404823 0.007375 0.001266 0.001881 2 46.682472 -0.754019 -0.000830
SDSS18940 0.218610 0.220000 0 20.966724 0.114762 -0.943963 0.213801 -0.048746 0.034043 10.150000 0.302500 54396.725361 0.190948 0.002941 0.000875 0.000883 2 10.348955 0.411951 -0.000782
SDSS18945 0.268560 0.270000 0 21.597167 0.118128 0.138984 0.489273 -0.048331 0.042096 5.000000 10.000000 54390.386739 0.436037 0.012404 0.000971 0.002814 2 10.078404 -1.037373 -0.000350
SDSS18965 0.204660 0.206000 0 20.719102 0.115117 -0.639717 0.226971 -0.111895 0.035023 10.443000 0.008000 54395.342379 0.187653 0.003546 0.000908 0.000767 2 13.509144 1.069021 -0.000902
SDSS19002 0.267100 0.268000 0 21.206503 0.116111 0.323447 0.313376 -0.097382 0.037311 10.459000 0.176000 54393.131239 0.285150 0.006095 0.000899 0.001389 2 42.615364 -0.551163 -0.000361
SDSS19008 0.217570 0.219000 0 21.084988 0.119340 1.079449 0.390063 0.085294 0.040022 10.620000 0.233000 54392.648786 0.348655 0.011908 0.001404 0.004563 2 -28.036657 -1.069943 -0.000792
SDSS19023 0.241850 0.243000 0 20.841931 0.114848 1.302288 0.271810 -0.118980 0.035621 5.000000 10.000000 54389.835746 0.278609 0.004495 0.000833 0.000589 2 -52.883045 0.006237 -0.000575
SDSS19027 0.293500 0.295000 0 21.355269 0.120303 0.469262 0.540037 -0.006881 0.045438 9.254000 0.205000 54386.552133 0.626798 0.015972 0.001161 0.003692 2 -31.115822 -0.371996 -0.000184
SDSS19067 0.353460 0.355000 0 21.770897 0.125157 0.552070 0.768177 -0.065751 0.055276 5.000000 10.000000 54386.859606 0.850347 0.030448 0.001246 0.010792 2 -34.371880 0.984606 -0.000144
SDSS19101 0.185630 0.187000 0 20.773682 0.114490 -0.170077 0.214237 0.045482 0.029797 5.000000 10.000000 54395.197986 0.173785 0.003674 0.000787 0.001427 2 7.972722 0.138298 -0.001048
SDSS19128 0.285430 0.287000 0 21.594277 0.119195 1.352452 0.599831 -0.064859 0.043817 5.000000 10.000000 54387.047419 0.639086 0.016477 0.001059 0.004310 2 -5.796229 -0.782230 -0.000231
SDSS19149 0.194940 0.196000 0 20.367563 0.113760 1.179644 0.199894 0.010582 0.028084 9.536000 0.265500 54398.827290 0.165156 0.003166 0.000738 0.001235 2 31.460009 -0.331865 -0.000980
SDSS19155 0.075920 0.076880 0 18.228158 0.112389 1.204471 0.103122 -0.103885 0.021594 10.732000 0.214000 54399.682689 0.068643 0.000957 0.000470 0.000343 2 31.266495 0.174558 -0.000852
SDSS19174 0.163570 0.164700 0 20.518238 0.114386 -0.753250 0.213083 0.056574 0.031240 10.709000 0.038000 54394.884731 0.189917 0.002903 0.000814 0.000981 2 25.659727 1.030393 -0.001176
SDSS19207 0.257210 0.258700 0 21.465617 0.121726 0.432319 0.549482 0.007859 0.050475 10.821000 0.379000 54382.872810 0.760230 0.011495 0.001565 0.001559 2 -26.536062 -0.920283 -0.000441
SDSS19230 0.219550 0.221000 0 21.280787 0.119543 -1.621070 0.436163 0.079536 0.045823 10.324000 0.060000 54390.410552 0.427567 0.010589 0.001483 0.003625 2 -27.108984 0.764785 -0.000774
SDSS19282 0.175580 0.177000 0 20.292843 0.113152 1.224646 0.237110 -0.038586 0.024891 5.000000 10.000000 54397.434303 0.162822 0.003539 0.000579 0.000919 2 -0.927778 -0.505872 -0.001113
SDSS19341 0.226670 0.228000 0 21.438720 0.118938 -1.549530 0.369021 0.033312 0.043363 10.711000 0.004500 54393.203531 0.315061 0.008320 0.001228 0.001441 2 15.860297 0.331394 -0.000711
SDSS19353 0.153220 0.154030 0 20.209017 0.113617 0.894088 0.205982 0.036376 0.026613 10.731000 0.026000 54398.627535 0.134486 0.003441 0.000703 0.001373 2 43.114372 0.251817 -0.001215
SDSS19425 0.210250 0.211600 0 21.643220 0.128931 -1.604310 0.465290 0.130620 0.056057 10.390000 0.179000 54392.869287 0.421973 0.019586 0.002822 0.008218 2 -36.491306 -0.740519 -0.000855
SDSS19543 0.121640 0.123000 0 19.946008 0.112462 -0.835084 0.136685 -0.021891 0.023909 8.828000 0.216000 54401.006018 0.119816 0.001184 0.000562 0.000587 2 -2.091648 0.279826 -0.001226
SDSS19596 0.291350 0.292000 0 21.541949 0.121220 0.639978 0.498773 -0.044330 0.045916 9.565000 0.232000 54396.521042 0.430263 0.016790 0.001181 0.004372 2 53.884281 0.703362 -0.000196
SDSS19604 0.294480 0.296000 0 22.400726 0.140875 1.173093 0.944335 0.172962 0.071432 10.190000 0.259500 54396.258554 0.784652 0.063746 0.003160 0.020367 2 5.324447 1.074527 -0.000179
SDSS19616 0.164550 0.165490 0 20.243770 0.113442 0.151960 0.190744 -0.023369 0.026682 11.215000 0.287000 54403.533325 0.138545 0.002851 0.000708 0.001396 2 37.101109 0.184666 -0.001172
SDSS19632 0.307020 0.308000 0 21.831913 0.126631 0.153977 0.525367 -0.044536 0.052497 10.803000 0.127000 54396.713587 0.448487 0.024089 0.001624 0.007921 2 40.286488 0.144448 -0.000123
SDSS19658 0.198630 0.200000 0 20.711318 0.116081 -0.007405 0.254101 -0.084476 0.035302 9.139000 0.532000 54401.812257 0.183558 0.005695 0.001079 0.002395 2 8.903193 -0.232700 -0.000951
SDSS19702 0.268210 0.269000 0 21.593672 0.121714 -1.095858 0.456154 -0.072910 0.049063 9.986000 0.464000 54397.226220 0.392023 0.014003 0.001332 0.004785 2 47.754841 0.356752 -0.000352
SDSS19757 0.401280 0.403000 0 21.991848 0.134806 0.174516 0.891196 -0.104570 0.061380 10.274000 0.436500 54400.463763 0.829436 0.053756 0.001884 0.027125 2 -10.518977 1.222840 -0.000692
SDSS19775 0.136680 0.137900 0 20.268803 0.113428 -0.228704 0.199062 0.093699 0.028261 10.567000 0.224000 54404.425650 0.182811 0.002080 0.000738 0.001031 2 -41.043903 0.651289 -0.001244
SDSS19794 0.295420 0.296980 0 22.241585 0.134209 -2.427288 0.683233 0.045528 0.070610 11.160000 0.164500 54396.129658 0.593736 0.030568 0.002369 0.007808 2 -0.680949 0.249367 -0.000174
SDSS19818 0.291920 0.293000 0 21.507747 0.124168 1.181291 0.550491 -0.005108 0.045722 10.190000 0.124000 54402.147430 0.404969 0.024866 0.001607 0.008566 2 35.266689 0.496411 -0.000193
SDSS19899 0.090070 0.091400 0 18.477718 0.111899 0.284478 0.193639 -0.146258 0.021065 8.529000 0.272000 54418.759693 0.162669 0.001336 0.000451 0.000990 2 -18.507723 -0.648736 -0.001026
SDSS19913 0.205570 0.207000 0 20.820147 0.114899 0.082692 0.339194 -0.059073 0.034230 10.164000 0.175000 54406.143238 0.349769 0.004965 0.000931 0.002124 2 -26.237507 -0.341257 -0.000895
SDSS19940 0.145820 0.147000 0 19.800673 0.112189 1.044495 0.206385 -0.004648 0.024568 5.000000 10.000000 54407.779420 0.176588 0.001410 0.000562 0.000988 2 -44.606461 -0.268507 -0.001234
SDSS19953 0.117670 0.119000 0 19.195923 0.111671 0.743346 0.185080 -0.126086 0.021509 9.460000 0.181000 54415.144207 0.159412 0.001061 0.000448 0.000931 2 -27.069508 0.579076 -0.001214
SDSS19968 0.054990 0.056030 0 18.010876 0.112893 -1.889117 0.175788 -0.035121 0.023429 10.408000 0.054000 54412.677323 0.102792 0.000815 0.000456 0.000079 2 24.348734 -0.311997 -0.000484
SDSS19969 0.174200 0.175240 0 20.509960 0.113041 0.046786 0.248222 0.016788 0.026578 10.337000 0.253000 54409.050389 0.235155 0.002317 0.000653 0.001138 2 31.910473 -0.324000 -0.001121
SDSS19990 0.244950 0.246000 0 21.379199 0.119541 -1.313715 0.332900 -0.086373 0.045524 10.306000 0.044500 54403.329888 0.298159 0.009545 0.001467 0.004573 2 34.806366 -0.384841 -0.000547
SDSS19992 0.224520 0.226000 0 21.145906 0.122907 0.273495 0.525565 -0.080933 0.045811 9.496000 0.179500 54404.594321 0.455566 0.020739 0.001787 0.009501 2 -2.895839 -1.185004 -0.000730
SDSS20039 0.245580 0.247000 0 21.379054 0.118174 0.725208 0.490817 0.060682 0.043805 11.334000 0.099500 54408.082701 0.509835 0.012220 0.001386 0.006188 2 9.878607 1.024336 -0.000541
SDSS20040 0.283510 0.285000 0 21.246461 0.118366 0.704019 0.624506 -0.110345 0.043852 10.045000 0.213000 54410.785895 0.500056 0.016804 0.001018 0.006457 2 -31.120529 0.815071 -0.000243
SDSS20048 0.180560 0.182000 0 20.906870 0.117002 -0.682083 0.491864 0.021693 0.038640 10.682000 0.005500 54410.164999 0.357633 0.010864 0.001091 0.004911 2 -20.691917 0.736387 -0.001082
SDSS20064 0.103910 0.105240 0 19.260480 0.112416 0.849269 0.180935 0.055639 0.023801 11.288000 0.178500 54413.139772 0.119874 0.001614 0.000564 0.000761 2 -1.413803 -0.917617 -0.001144
SDSS20084 0.129610 0.131000 0 20.554137 0.113865 0.129042 0.276748 0.154984 0.029650 8.635000 1.477500 54407.152900 0.252099 0.002812 0.000825 0.001930 2 -12.024707 -0.578091 -0.001241
SDSS20088 0.243520 0.244900 0 20.934675 0.113403 -0.240940 0.208485 -0.162186 0.031615 10.944000 0.094000 54407.845842 0.225045 0.001691 0.000691 0.000419 2 13.205203 0.631500 -0.000560
SDSS20106 0.331360 0.333000 0 22.047888 0.135299 -0.983242 0.719073 -0.113775 0.067189 10.137000 0.269000 54404.136568 0.796624 0.037895 0.001631 0.013420 2 -13.445710 0.328961 -0.000083
SDSS20111 0.243480 0.245000 0 21.412380 0.118064 -0.029582 0.581620 0.009035 0.044236 10.600000 0.087500 54410.055419 0.489712 0.013223 0.001192 0.006192 2 -5.605632 0.248099 -0.000560
SDSS20142 0.314680 0.316000 0 21.289082 0.118861 0.849074 0.676796 -0.091687 0.040369 8.777000 0.451500 54412.643434 0.485189 0.021162 0.001070 0.007265 2 23.008219 -0.429732 -0.000100
SDSS20144 0.218650 0.220000 0 20.772595 0.114630 0.204476 0.593762 -0.096868 0.033335 9.762000 0.238500 54415.958979 0.541946 0.008510 0.000845 0.005014 2 -37.568096 0.444623 -0.000782
SDSS2017 0.260140 0.261600 0 21.301262 0.122802 1.392157 0.544855 -0.105855 0.048195 10.403000 0.293000 53635.992671 0.558427 0.017995 0.001145 -0.000306 2 -31.056664 0.593518 -0.000417
SDSS20227 0.282430 0.284000 0 21.510915 0.117470 -1.291340 0.514908 -0.149793 0.046241 10.880000 0.102500 54408.484728 0.533645 0.009084 0.000904 0.003745 2 -10.880007 -0.098497 -0.000250
SDSS20245 0.300410 0.302000 0 21.668758 0.125866 -0.602476 0.897103 0.045499 0.054593 11.404000 0.111000 54411.887512 0.588258 0.039897 0.001952 0.017974 2 -18.294451 0.756290 -0.000150
SDSS2031 0.151860 0.153000 0 19.681123 0.112035 0.506889 0.140311 -0.129527 0.022797 9.275000 0.192000 53636.918572 0.139273 0.000912 0.000472 0.000010 2 -47.956810 -1.171422 -0.001219
SDSS20345 0.263570 0.265000 0 21.267444 0.116240 -1.685348 0.524114 -0.110520 0.043312 5.000000 10.000000 54418.208690 0.538249 0.006064 0.000884 0.003875 2 10.701769 0.379731 -0.000389
SDSS20364 0.213820 0.215000 0 21.110632 0.117610 0.569210 0.818147 0.034751 0.041357 10.213000 0.313000 54419.980824 0.859406 0.017971 0.001242 0.011310 2 25.756645 -0.945469 -0.000824
SDSS20430 0.162840 0.164000 0 20.750876 0.114429 -1.192480 0.513315 0.023929 0.031743 5.000000 10.000000 54415.231201 0.379840 0.006172 0.000797 0.003437 2 -47.583187 0.468630 -0.001179
SDSS20470 0.124400 0.125000 0 19.953688 0.113068 0.657385 0.428774 0.044204 0.029080 10.124000 0.258000 54419.227893 0.369973 0.005212 0.000741 0.006570 2 52.604916 1.009437 -0.001233
SDSS20575 0.194650 0.196000 0 20.622004 0.114454 0.160993 0.493563 0.034235 0.032158 11.031000 0.006000 54416.307984 0.446082 0.007813 0.000831 0.006181 2 -34.734306 0.142561 -0.000982
SDSS20581 0.205540 0.207000 0 20.612992 0.114345 -0.457773 0.440030 -0.122373 0.033026 9.938000 0.224000 54416.951202 0.397419 0.004994 0.000836 0.003326 2 -22.296984 0.010740 -0.000895
SDSS20625 0.106670 0.107960 0 19.481026 0.112607 -0.106927 0.203469 -0.004350 0.023623 10.509000 0.282000 54423.595285 0.175131 0.001723 0.000562 0.001330 2 5.683364 -0.479010 -0.001162
SDSS20687 0.187720 0.189000 0 21.111734 0.118492 -0.570147 0.691649 0.148525 0.045453 10.772000 0.092000 54421.005708 0.726689 0.008208 0.001259 0.009785 2 16.718126 1.154068 -0.001033
SDSS20764 0.163870 0.165000 0 20.274432 0.113522 -1.407804 0.375679 -0.105729 0.029747 10.761000 0.223500 54421.627499 0.345900 0.003322 0.000632 0.003530 2 26.120781 0.229765 -0.001175
SDSS21006 0.290210 0.291000 0 21.340912 0.116557 -0.094057 0.757082 -0.124339 0.039348 5.000000 10.000000 54415.151552 0.526666 0.017193 0.000927 0.007210 2 47.941761 0.091911 -0.000202
SDSS2102 0.094010 0.095100 0 18.639465 0.112725 1.271886 0.195787 -0.110820 0.021591 8.774000 0.141500 53620.190793 0.503312 -0.001607 0.000494 -0.000756 2 -47.779053 0.191135 -0.001065
SDSS21033 0.227860 0.229000 0 21.000868 0.115650 -0.793564 0.516124 -0.087660 0.040546 5.000000 10.000000 54421.077319 0.556216 0.004045 0.000888 0.004388 2 28.813671 0.643100 -0.000700
SDSS21034 0.107510 0.108560 0 19.591919 0.112402 0.014210 0.281369 0.032201 0.023906 10.730000 0.301000 54426.030673 0.280165 0.000877 0.000525 0.001585 2 28.141375 1.244067 -0.001167
SDSS21042 0.310650 0.312000 0 21.379309 0.124489 1.245043 0.754123 -0.095517 0.050719 9.113000 0.580500 54423.402833 0.744704 0.023250 0.001082 0.008100 2 -44.988430 0.827591 -0.000111
SDSS21062 0.145640 0.147000 0 20.358304 0.114307 0.819513 0.373183 0.013295 0.031111 9.317000 0.364000 54425.645931 0.301899 0.005084 0.000873 0.003815 2 -26.568415 0.396301 -0.001234
SDSS21502 0.087840 0.089160 0 18.825522 0.112907 -0.319465 0.240419 -0.051292 0.024085 11.214000 0.198500 54427.274472 0.207135 0.002373 0.000557 0.001127 2 -6.400203 -0.890334 -0.001003
